Id,SalePrice
2735,142719.1882412028
2736,147025.03382547482
2737,122967.05575191091
2738,130992.96158347747
2739,159638.147079041
2740,140563.09532147628
2741,142747.34044817652
2742,153581.02336735604
2743,153467.68985870844
2744,161599.68497473258
2745,140984.43071330924
2746,138062.8160512081
2747,144277.54105882422
2748,128378.53752284482
2749,131992.42560553912
2750,131475.57584537478
2751,139533.35069572975
2752,191763.2143457
2753,142451.5549560848
2754,244674.25387324503
2755,128507.39151688795
2756,99074.08636766158
2757,66337.06994119762
2758,93682.66131404694
2759,159279.0699418111
2760,125247.49772403692
2761,150063.05415890078
2762,143717.39310982983
2763,183638.7109146692
2764,144501.59051850293
2765,287794.63189119066
2766,130813.51178317242
2767,88867.68890959944
2768,125683.87666454216
2769,130892.46881922014
2770,134555.4873413457
2771,111062.08128744698
2772,108604.19396525675
2773,168204.06542748914
2774,142738.15907408853
2775,120359.26399290151
2776,133704.83341385637
2777,144596.1713133085
2778,107890.16135620528
2779,125163.64415861937
2780,89830.14718780818
2781,99333.17092200628
2782,97851.25920837226
2783,100758.68069115041
2784,121379.25770800926
2785,139362.43575181472
2786,68599.51075541787
2787,119455.90973966318
2788,76513.53427072916
2789,170411.17048666422
2790,97731.22028441523
2791,113484.84103811342
2792,59875.34023789606
2793,166386.03622599674
2794,94318.38245755117
2795,124267.6033039361
2796,100284.58859710525
2797,203406.33443605667
2798,106745.26498083488
2799,121155.24705574929
2800,63652.606453567954
2801,109854.95515955784
2802,130640.91413844185
2803,158709.06248177114
2804,132074.41640150532
2805,101703.4801722197
2806,85480.92610050733
2807,160131.76437866015
2808,153584.23887600773
2809,132024.83080709114
2810,130844.297270612
2811,168625.490646388
2812,162517.07906174968
2813,152628.81936934363
2814,151804.46870756705
2815,99215.90622182736
2816,245522.631454015
2817,161327.07169652116
2818,134872.62074555704
2819,167909.06290185082
2820,136940.07002720473
2821,112058.99131126169
2822,199824.10758851422
2823,323270.5252667968
2824,187856.1886512456
2825,152974.0648134489
2826,135383.69656416192
2827,130589.20051458603
2828,223710.73028755028
2829,202879.46020820885
2830,225321.81235243546
2831,174752.84985650258
2832,251049.3959480941
2833,313521.192632709
2834,213678.69459132067
2835,224224.64377416065
2836,188937.51833567442
2837,150679.39684912813
2838,149003.4313218678
2839,173208.5019963853
2840,200020.21782943507
2841,203806.2596670888
2842,222997.68908065028
2843,152068.61068370295
2844,163257.07700918487
2845,122620.06302871351
2846,212079.46596278113
2847,208817.66071092853
2848,211260.7986187843
2849,198214.93858213804
2850,281206.29133945075
2851,213772.20402147886
2852,235329.22249202014
2853,239600.85629461435
2854,140089.74937630232
2855,202664.37841378787
2856,203529.45612476583
2857,184799.12583039564
2858,197659.63207982245
2859,112565.60689761829
2860,123501.28222145158
2861,119053.22038462175
2862,190436.42233040716
2863,124444.2084374089
2864,232853.9282765737
2865,144432.6873609154
2866,136302.05511764946
2867,102435.46847205811
2868,96719.13405963489
2869,108338.38855694725
2870,121986.7622391552
2871,86844.23384491046
2872,53370.19439474303
2873,92805.70629371582
2874,132300.93575835982
2875,113444.90933050623
2876,164798.115180877
2877,147026.21917007212
2878,164669.8093191887
2879,135575.20130267253
2880,99612.60577765007
2881,144448.07146581303
2882,171487.61777233286
2883,193424.53784869495
2884,195080.72470597358
2885,191336.08663906498
2886,237975.59751586817
2887,94636.05711239313
2888,135904.43944090776
2889,55065.33083063858
2890,85481.50084688417
2891,132107.9114848616
2892,51550.82741132168
2893,83346.61944187984
2894,63791.04220582435
2895,340586.0124572908
2896,281284.3359912203
2897,200952.95012035433
2898,148976.78280987672
2899,210113.08193944156
2900,159471.18136433046
2901,205610.9944951322
2902,184603.92073717504
2903,328911.11020509456
2904,355471.3996094604
2905,89988.30414494351
2906,198383.56665777307
2907,114959.37148320022
2908,134490.63242521504
2909,140464.89308313938
2910,78696.4628042054
2911,80298.25369795575
2912,149251.1659690088
2913,82778.2775947758
2914,76533.94044736802
2915,82573.33705133994
2916,82628.81039680513
2917,174408.18950235756
2918,118342.16009843306
2919,220926.07520618718
